126	200   	805.124 	330.524	108.595 	1643.3  
127	200   	885.737 	349.617	44.297  	1616.3  
128	200   	784.234 	395.516	-2144.46	1640.2  
129	200   	864.382 	351.636	-22.2467	1525.33 
130	200   	866.675 	333.125	-41.9127	1629.33 
131	200   	841.528 	352.254	-388.58 	1576.7  
132	200   	869.129 	334.221	-33.605 	1573.9  
133	200   	892.338 	334.828	51.8048 	1567.9  
134	200   	876.188 	321.763	83.2196 	1607.23 
135	200   	837.535 	377.694	38.1519 	1624.69 
136	200   	843.43  	367.146	-380.273	1625.66 
137	200   	884.671 	342.09 	-368.506	1619.44 
138	200   	843.998 	333.341	-75.9921	1560.15 
139	200   	851.43  	348.367	76.6252 	1584.69 
140	200   	860.675 	352.584	-864.012	1635.38 
141	200   	834.252 	329.8  	99.5125 	1623.31 
142	200   	846.29  	355.868	-966.901	1597.1  
143	200   	848.684 	380.29 	-592.257	1749.64 
144	200   	860.344 	390.483	-1113   	1605.95 
145	200   	828.03  	371.364	-1306.29	1676.52 
146	200   	916.444 	340.429	201.664 	1593.86 
147	200   	839.85  	348.919	-242.174	1681.49 
148	200   	838.464 	360.152	-133.629	1599.62 
149	200   	850.378 	361.486	111.323 	1652.47 
150	200   	900.544 	378.355	-532.609	1621.35 
151	200   	831.038 	344.061	125.127 	1629.18 
152	200   	921.202 	326.967	291.724 	1609.08 
153	200   	866.097 	337.746	-124.081	1620.26 
154	200   	844.383 	348.696	-881.056	1588.77 
155	200   	866.648 	321.209	-7.21095	1569.89 
156	200   	913.487 	326.067	124.208 	1674.94 
157	200   	868.14  	344.886	-230.664	1587.02 
158	200   	854.399 	339.396	-101.594	1634.24 
159	200   	866.802 	326.236	256.475 	1555.66 
160	200   	937.336 	359.826	-43.5508	1580.57 
161	200   	848.516 	361.619	-385.595	1554.06 
162	200   	923.595 	356.023	-856.586	1610.93 
163	200   	897.244 	321.668	46.9406 	1596.46 
164	200   	845.037 	329.256	196.434 	1684.04 
165	200   	909.617 	357.532	-205.841	1569.33 
166	200   	857.908 	332.928	-84.5076	1536.28 
167	200   	890.765 	335.144	-134.065	1573.58 
168	200   	861.48  	333.545	149.093 	1640.08 
169	200   	891.371 	368.921	-518.854	1645.63 
170	200   	844.017 	325.796	231.282 	1575.31 
171	200   	852.174 	345.417	67.2262 	1633.57 
172	200   	903.155 	333.483	-138.74 	1661.92 
173	200   	863.985 	326.24 	70.8427 	1606.96 
174	200   	865.035 	334.374	-77.5372	1535.01 
175	200   	845.737 	349.212	40.6588 	1614.61 
176	200   	871.904 	344.506	-48.258 	1649.13 
177	200   	894.703 	342.268	117.954 	1686.13 
178	200   	866.247 	349.78 	-665.391	1626.42 
179	200   	888.901 	342.693	263.596 	1660.38 
180	200   	870.234 	323.648	-169.456	1584.27 
181	200   	855.032 	334.453	-50.4068	1555.07 
182	200   	858.157 	334.873	12.9355 	1645.32 
183	200   	924.816 	328.913	104.836 	1649.82 
184	200   	902.066 	365.57 	165.892 	1670.35 
185	200   	920.531 	363.321	1.08125 	1637.64 
186	200   	898.82  	323.448	309.588 	1650.06 
187	200   	908.379 	315.383	-226.822	1559.33 
188	200   	919.318 	342.789	50.1016 	1638.13 
189	200   	881.117 	341.945	-252.254	1631.24 
190	200   	930.272 	329.968	210.979 	1608.21 
191	200   	886.353 	328.62 	-64.0128	1640.39 
192	200   	976.376 	344.858	85.7519 	1657.58 
193	200   	907.334 	343.164	42.0555 	1583.73 
194	200   	933.085 	337.767	141.404 	1581.91 
195	200   	889.024 	332.321	158.467 	1586.01 
196	200   	907.226 	317.83 	129.045 	1690.01 
197	200   	919.967 	345.293	196.749 	1622    
198	200   	942.842 	341.412	230.118 	1578.33 
199	200   	913.294 	341.555	-10.2408	1609.97 
200	200   	941.258 	328.545	250.154 	1585.12 
201	200   	927.052 	350.666	-42.8872	1631.47 
202	200   	890.746 	326.518	159.091 	1666.27 
203	200   	906.83  	353.55 	148.64  	1583.09 
204	200   	886.689 	334.587	107.654 	1684.26 
205	200   	910.615 	329.376	-179.701	1601.76 
206	200   	968.216 	331.847	322.497 	1629.05 
207	200   	912.499 	329.735	167.879 	1685.83 
208	200   	944.779 	333.541	174.083 	1628.65 
209	200   	913.482 	352.975	210.725 	1604.67 
210	200   	969.131 	329.67 	-45.1347	1642.53 
211	200   	951.616 	310.967	127.881 	1571.93 
212	200   	953.569 	317.318	163.019 	1627.2  
213	200   	953.994 	316.124	150.58  	1648.66 
214	200   	973.209 	340.955	170.6   	1579.31 
215	200   	945.228 	344.962	64.1691 	1688.02 
216	200   	955.232 	332.226	207.65  	1622.76 
217	200   	992.568 	309.821	379.402 	1593.51 
218	200   	920.942 	320.166	145.895 	1525.22 
219	200   	934.627 	337.121	215.819 	1658.91 
220	200   	941.705 	358.94 	227.132 	1747.21 
221	200   	972.334 	333.148	296.902 	1660.52 
222	200   	1012.58 	351.801	161.097 	1638.63 
223	200   	979.253 	347.886	232.496 	1640.58 
224	200   	922.879 	343.143	287.24  	1626.91 
225	200   	987.658 	334.676	358.774 	1601.15 
226	200   	983.969 	326.925	210.894 	1651.23 
227	200   	926.905 	348.046	137.998 	1698.17 
228	200   	893.154 	352.625	-590.057	1653.4  
229	200   	947.69  	331.118	250.824 	1697.45 
230	200   	958.761 	311.676	286.399 	1681.43 
231	200   	968.496 	349.605	299.861 	1670.97 
232	200   	975.525 	349.559	94.2618 	1701.61 
233	200   	1007.85 	349.865	120.736 	1690.97 
234	200   	954.636 	325.252	84.3888 	1578.2  
235	200   	999.09  	336.026	174.004 	1628.42 
236	200   	952.055 	333.655	265.354 	1634.64 
237	200   	991.135 	344.789	259.532 	1608.68 
238	200   	972.45  	335.343	324.798 	1670.13 
239	200   	972.932 	338.922	295.536 	1658.34 
240	200   	916.753 	339.602	203.748 	1663.6  
241	200   	954.218 	340.827	42.4267 	1658.53 
242	200   	976.263 	333.097	213.122 	1615.82 
243	200   	966.7   	333.814	257.795 	1609.52 
244	200   	906.254 	339.146	61.9054 	1636.12 
245	200   	963.528 	333.685	179.905 	1684.69 
246	200   	995.052 	364.257	110.592 	1684.05 
247	200   	923.081 	352.738	276.782 	1669.25 
248	200   	948.255 	348.016	255.054 	1607.76 
249	200   	998.227 	335.938	247.72  	1635.78 
250	200   	969.37  	337.809	197.178 	1680    
251	200   	911.801 	316.342	319.551 	1592.68 
252	200   	965.655 	348.264	68.4805 	1692.26 
253	200   	970.739 	327.697	84.5642 	1586.99 
254	200   	951.224 	335.549	295.426 	1688.21 
255	200   	990.055 	317.376	308.306 	1639.83 
256	200   	972.83  	352.438	222.499 	1700.62 
257	200   	993.121 	315.029	227.772 	1611.17 
258	200   	969.349 	333.444	161.173 	1620.17 
259	200   	973.355 	329.523	159.869 	1598.03 
260	200   	977.546 	324.594	267.655 	1608.61 
261	200   	948.627 	327.849	195.613 	1571.84 
262	200   	998.646 	312.204	313.427 	1649.31 
263	200   	962.82  	323.584	238.244 	1661.21 
264	200   	988.622 	316.056	169.54  	1591.11 
265	200   	961.047 	308.443	262.725 	1685.35 
266	200   	967.166 	333.69 	146.444 	1628.06 
267	200   	947.168 	340.349	136.261 	1713.79 
268	200   	981.649 	344.727	232.008 	1693.55 
269	200   	933.052 	298.382	142.027 	1573.42 
270	200   	981.582 	329.769	261.897 	1583.81 
271	200   	980.583 	339.144	226.062 	1644.57 
272	200   	1005.59 	345.139	218.818 	1724.1  
273	200   	1002.87 	309.776	310.855 	1709.1  
274	200   	1033.06 	350.599	129.957 	1663.12 
275	200   	982.559 	322.809	333.145 	1645.37 
276	200   	960.771 	337.666	283.369 	1610.34 
277	200   	974.139 	341.893	137.05  	1649.89 
278	200   	977.644 	320.217	279.307 	1747.41 
279	200   	970.399 	332.289	96.3281 	1714.5  
280	200   	973.718 	324.714	243.092 	1722.42 
281	200   	970.375 	339.148	299.135 	1658.17 
282	200   	994.022 	325.487	227.002 	1594.53 
283	200   	990.596 	325.328	298.155 	1567.7  
284	200   	979.076 	339.784	301.804 	1588.89 
285	200   	969.046 	340.081	228.325 	1683.42 
286	200   	969.561 	330.517	154.108 	1659.08 
287	200   	1010.55 	333.218	189.831 	1578.41 
288	200   	1023.78 	327.597	340.39  	1637.34 
289	200   	995.533 	333.826	245.932 	1688.23 
290	200   	997.673 	333.979	251.923 	1690.42 
291	200   	1005    	316.01 	270.649 	1610.45 
292	200   	966.557 	328.521	244.947 	1680.36 
293	200   	962.742 	338.361	218.817 	1602.32 
294	200   	978.369 	338.11 	-2.65233	1584.48 
295	200   	960.494 	354.696	-137.279	1628.8  
296	200   	1034.31 	344.713	171.019 	1651.09 
297	200   	1008.11 	349.901	132.947 	1637.36 
298	200   	1063.47 	337.228	296.181 	1704.81 
299	200   	977.589 	336.978	133.703 	1640.44 
300	200   	990.789 	337.835	-204.626	1598.22 
301	200   	978.341 	357.541	62.3832 	1613.85 
302	200   	1060.53 	325.757	81.6312 	1706.48 
303	200   	998.654 	317.894	-20.7181	1606.84 
304	200   	1005.28 	324.789	178.703 	1660.73 
305	200   	979.539 	309.383	280.063 	1697.11 
306	200   	980.376 	340.553	45.9662 	1603.91 
307	200   	986.331 	286.264	398.767 	1611.61 
308	200   	1020.25 	330.374	40.8129 	1615.3  
309	200   	937.521 	306.867	262.263 	1607.58 
310	200   	976.427 	362.301	121.369 	1660.12 
311	200   	991.872 	342.441	-1709.22	1608.37 
312	200   	1039.93 	330.594	289.67  	1653.06 
313	200   	965.632 	349.333	242.812 	1633.59 
314	200   	1020.18 	338.659	158.219 	1650.17 
315	200   	962.938 	290.822	287.099 	1547.91 
316	200   	938.454 	312.339	222.813 	1630.48 
317	200   	949.432 	339.444	294.657 	1650    
318	200   	1016.56 	328.108	177.934 	1630.37 
319	200   	992.105 	335.775	123.014 	1589.36 
320	200   	916.644 	332.982	-556.196	1622    
321	200   	1040.95 	323.346	369.398 	1652.18 
322	200   	1000.9  	335.974	97.7425 	1616.89 
323	200   	1009.06 	344.14 	217.54  	1609.43 
324	200   	1021.21 	330.432	386.709 	1679.83 
325	200   	991.713 	343.904	109.136 	1678.48 
326	200   	1035.3  	329.647	227.075 	1666.29 
327	200   	1038.34 	335.449	194.21  	1694.3  
328	200   	1007.53 	328.96 	154.625 	1660.43 
329	200   	984.309 	319.61 	336.574 	1624.86 
330	200   	976.435 	338.791	269.311 	1598.19 
331	200   	994.684 	348.361	-130.821	1653.32 
332	200   	1057.43 	323.684	295.557 	1644.03 
333	200   	956.972 	308.945	214.984 	1627.74 
334	200   	1024.2  	335.234	173.276 	1642.82 
335	200   	1025.91 	318.013	245.172 	1644.45 
336	200   	1024.38 	306.088	115.927 	1606.21 
337	200   	1032.17 	296.292	188.108 	1634.54 
338	200   	1013.88 	321.26 	90.9863 	1627.37 
339	200   	1034.38 	313.591	-44.4457	1616.07 
340	200   	1008.35 	332.318	-108.609	1603.75 
341	200   	1020.2  	335.26 	104.192 	1651.36 
342	200   	999.548 	341.856	-50.6433	1599.67 
343	200   	968.89  	332.493	-41.3698	1603.05 
344	200   	1006.84 	314.884	-24.4808	1700.04 
345	200   	946.885 	322.222	-210.939	1584.18 
346	200   	984.939 	357.064	-140.583	1652.57 
347	200   	1003.65 	357.805	-421.585	1719.63 
348	200   	988.99  	330.926	176.828 	1696.25 
349	200   	1001.39 	327.96 	133.552 	1610.03 
350	200   	1008.84 	344.408	-76.5031	1716.45 
351	200   	1000.51 	325.611	146.061 	1624.13 
352	200   	1001.64 	346.578	-123.339	1678.07 
353	200   	1001.39 	357.868	-180.111	1653.59 
354	200   	1002.59 	322.799	251.406 	1602.75 
355	200   	1044.52 	337.889	-235.951	1627.03 
356	200   	1022.59 	332.866	150.304 	1613.9  
357	200   	977.318 	332.702	-20.9182	1562.93 
358	200   	976.198 	328.169	198.906 	1644.05 
359	200   	1037.04 	347.009	251.958 	1615.98 
360	200   	1031.04 	324.504	58.3718 	1640.09 
361	200   	1019.5  	314.358	82.1341 	1616.71 
362	200   	1043.48 	303.724	240.036 	1622.62 
363	200   	997.608 	347.633	29.9866 	1575.33 
364	200   	1040.29 	322.771	326.655 	1674.56 
365	200   	1033.9  	317.748	285.803 	1644.25 
366	200   	1052.94 	317.453	404.552 	1638.76 
367	200   	1077.43 	313.86 	349.91  	1649.95 
368	200   	1047.93 	329.989	272.33  	1675.61 
369	200   	985.704 	328.821	346.555 	1665.58 
370	200   	1056.89 	304.827	368.425 	1631.19 
371	200   	1085.81 	324.043	-107.646	1623.32 
372	200   	1045.39 	324.876	133.08  	1670.48 
373	200   	1053.51 	321.719	248.774 	1629.54 
374	200   	1071.04 	314.75 	140.257 	1599.61 
375	200   	1043.33 	322.968	135.35  	1627.93 
376	200   	1011.41 	325.55 	128.419 	1634.16 
377	200   	1033.7  	322.811	247.696 	1639.71 
378	200   	1058.46 	321.08 	-52.4332	1723.37 
379	200   	1044.23 	327.35 	80.9854 	1644.88 
380	200   	1038.45 	292.971	287.317 	1556.77 
381	200   	1068.31 	329.819	290.994 	1672.43 
382	200   	1038.13 	326.171	208.578 	1641.64 
383	200   	1027.8  	317.087	299.259 	1643.37 
384	200   	1083.26 	303.967	184.637 	1677.1  
385	200   	1029.24 	326.335	273.581 	1604.57 
386	200   	1022.51 	310.859	363.746 	1588.21 
387	200   	1130.65 	314.115	194.865 	1603.14 
388	200   	1032.64 	320.748	63.45   	1600.48 
389	200   	1092.61 	330.454	279.493 	1660.37 
390	200   	1054.7  	286.549	396.884 	1658.56 
391	200   	1065.67 	327.063	208.76  	1651.95 
392	200   	1067.68 	320.438	243.487 	1574.34 
393	200   	1081.21 	318.497	182.264 	1635.86 
394	200   	1030.54 	337.166	-116.997	1707.15 
395	200   	1095.11 	330.512	-221.064	1629.11 
396	200   	1042.46 	309.69 	381.87  	1606.16 
397	200   	1060.96 	315.03 	45.9939 	1661.37 
398	200   	1041.2  	315.511	91.8278 	1717.99 
399	200   	1086.11 	310.329	227.597 	1575.09 
400	200   	1050.71 	319.958	331.405 	1617.85 
401	200   	1036.58 	344.622	-8.8456 	1622.38 
402	200   	1037.16 	315.381	-18.8115	1591.41 
403	200   	1061.37 	287.208	181.838 	1704.86 
404	200   	1107.88 	324.667	-76.245 	1627.37 
405	200   	1095.16 	298.567	249.708 	1598.78 
406	200   	1043.37 	338.622	155.164 	1668.61 
407	200   	1069.73 	323.164	-50.9593	1641.92 
408	200   	1088.32 	304.05 	270.671 	1611.85 
409	200   	1079.31 	321.4  	293.798 	1671.11 
410	200   	1068.59 	299.384	163.251 	1610.91 
411	200   	1072.34 	335.286	48.9138 	1661.81 
412	200   	1026.58 	299.169	211.961 	1624.37 
413	200   	1072.71 	323.439	-220.131	1647.71 
414	200   	1026.41 	320.137	108.947 	1612.35 
415	200   	1079.34 	316.717	219.024 	1629.37 
416	200   	1052.97 	310.605	110.306 	1643.7  
417	200   	1043.56 	315.442	222.332 	1709.88 
418	200   	1109.29 	311.887	382.233 	1665.21 
419	200   	1065.98 	310.313	358.88  	1704.04 
420	200   	1022.5  	321.83 	113.271 	1647.11 
421	200   	1064.22 	309.447	285.089 	1618.91 
422	200   	1075.9  	303.626	414.6   	1651.51 
423	200   	1055.03 	343.145	31.824  	1575.45 
424	200   	1071.9  	297.898	446.61  	1607.47 
425	200   	1084.24 	323.419	-227.585	1619.82 
426	200   	1081.3  	305.546	61.787  	1595.61 
427	200   	1071.48 	342.112	-109.922	1666.85 
428	200   	1104.41 	300.315	326.016 	1674.29 
429	200   	1093.1  	328.141	106.153 	1741.69 
430	200   	1079.02 	301.624	397.629 	1690.22 
431	200   	1073.84 	320.23 	227.702 	1658.65 
432	200   	1073.65 	305.726	378.656 	1642.5  
433	200   	1048.4  	319.228	245.366 	1693.27 
434	200   	1055.85 	330.534	-79.1889	1715.77 
435	200   	1089.77 	313.033	258.298 	1687.7  
436	200   	1115.22 	298.654	365.885 	1665.93 
437	200   	1066.21 	311.93 	246.329 	1646.23 
438	200   	1100.57 	298.813	273.639 	1606.3  
439	200   	1108.41 	297.066	295.396 	1635.39 
440	200   	1116.89 	318.635	370.355 	1668.89 
441	200   	1075.77 	323.725	259.655 	1642.92 
442	200   	1074.16 	313.567	184.601 	1647.56 
443	200   	1107.09 	285.33 	471.19  	1593.96 
444	200   	1112.7  	299.257	431.397 	1648.69 
445	200   	1081.57 	299.156	355.805 	1647.41 
446	200   	1118    	302.605	379.898 	1704.56 
447	200   	1113.77 	287.121	301.486 	1656.22 
448	200   	1101.73 	320.848	222.648 	1669.72 
449	200   	1055.9  	302.797	356.761 	1668.25 
450	200   	1089.17 	292.801	296.761 	1685.22 
451	200   	1113.07 	316.552	369.587 	1673.08 
452	200   	1091.91 	297.677	281.246 	1627.06 
453	200   	1100.31 	313.34 	74.0326 	1620.11 
454	200   	1091.75 	297.274	401.312 	1701.46 
455	200   	1098.01 	305.111	217.502 	1648.03 
456	200   	1093.12 	301.751	202.123 	1634.83 
457	200   	1113.17 	312.645	354.217 	1668.63 
458	200   	1109.69 	306.839	300.34  	1675.74 
459	200   	1088.57 	308.586	159.797 	1672.61 
460	200   	1129.54 	299.818	436.742 	1637.97 
461	200   	1066.04 	302.361	281.689 	1708.89 
462	200   	1069.09 	324.41 	357.184 	1644.74 
463	200   	1120.84 	320.797	235.937 	1737.43 
464	200   	1124.25 	279.045	404.044 	1701.62 
465	200   	1109    	277.071	376.953 	1615.91 
466	200   	1160.86 	278.337	497.633 	1677.66 
467	200   	1098.9  	309.816	247.37  	1633.38 
468	200   	1139.4  	305.309	357.95  	1642.01 
469	200   	1089.62 	301.824	438.291 	1610.29 
470	200   	1105.54 	294.845	320.805 	1639.14 
471	200   	1135.05 	302.886	10.4355 	1630.98 
472	200   	1106.78 	302.625	318.938 	1656.13 
473	200   	1111.01 	309.631	269.271 	1664.52 
474	200   	1128.82 	285.031	416.633 	1629.54 
475	200   	1123.4  	301.638	280.244 	1670.39 
476	200   	1145.54 	300.105	295.029 	1674.44 
477	200   	1111.33 	293.907	427.123 	1646.98 
478	200   	1125    	307.941	334.082 	1648    
479	200   	1098.58 	288.638	430.796 	1679.9  
480	200   	1112.43 	310.578	192.577 	1626.07 
481	200   	1109.27 	292.721	374.361 	1710.41 
482	200   	1099.48 	289.137	295.49  	1568.17 
483	200   	1129.2  	297.3  	402.472 	1699.17 
484	200   	1155.3  	289.393	419.775 	1716.98 
485	200   	1141.74 	289.426	284.514 	1616.98 
486	200   	1149.23 	293.698	300.577 	1637.58 
487	200   	1170.41 	295.785	307.483 	1691.09 
488	200   	1109.63 	299.686	368.983 	1649.13 
489	200   	1114.21 	285.561	465.812 	1668.14 
490	200   	1102.43 	294.443	249.861 	1669.55 
491	200   	1178.31 	282.925	479.783 	1607.3  
492	200   	1159.08 	285.777	472.084 	1666.86 
493	200   	1170.02 	280.389	379.979 	1720.76 
494	200   	1144.3  	271.1  	242.032 	1599.79 
495	200   	1152.46 	292.029	306.061 	1673.43 
496	200   	1172.47 	272.69 	305.094 	1709.51 
497	200   	1185.79 	283.668	275.722 	1664.14 
498	200   	1153.23 	298.594	163.431 	1779.66 
499	200   	1147.8  	278.334	426.079 	1658.19 
500	200   	1175.41 	289.099	561.152 	1689.37 
501	200   	1129.31 	257.681	457.643 	1593.76 
502	200   	1124.81 	278.257	327.647 	1693.04 
503	200   	1122.11 	300.876	429.51  	1678.32 
504	200   	1149.4  	272.197	425.599 	1656.95 
505	200   	1116.23 	305.12 	251.484 	1667.28 
506	200   	1145.84 	283.878	384.091 	1669.37 
507	200   	1158.12 	254.352	522.429 	1660.39 
508	200   	1132.32 	274.499	390.798 	1616.35 
509	200   	1160.02 	293.688	352.732 	1641.78 
510	200   	1167.98 	292.876	335.48  	1671.24 
511	200   	1203.63 	286.567	328.993 	1664.08 
512	200   	1153.82 	291.761	438.33  	1648.57 
513	200   	1139.23 	304.301	272.901 	1674.29 
514	200   	1187.32 	274.09 	381.107 	1684.09 
515	200   	1140.42 	279.768	428.5   	1669.68 
516	200   	1152.08 	280.212	439.493 	1695.55 
517	200   	1146.78 	282.02 	394.244 	1652.62 
518	200   	1193.36 	263.697	437.638 	1596.24 
519	200   	1211.5  	259.54 	475.819 	1717.46 
520	200   	1164.62 	296.63 	354.301 	1652.06 
521	200   	1200.47 	255.937	527.497 	1655.04 
522	200   	1145.35 	297.229	242.386 	1656.36 
523	200   	1155.24 	279.081	467.345 	1695.27 
524	200   	1131.27 	281.931	473.573 	1660.98 
525	200   	1102.54 	319.401	329.068 	1693.37 
526	200   	1133.14 	281.938	440.84  	1668.9  
527	200   	1204.14 	296.161	350.549 	1680.78 
528	200   	1171.44 	246.382	415.4   	1678.08 
529	200   	1169.67 	283.498	393.671 	1633.27 
530	200   	1148.17 	275.95 	391.146 	1627.76 
531	200   	1157.74 	265.014	539.135 	1657.61 
532	200   	1137.73 	279.461	270.235 	1652.38 
533	200   	1135.01 	287.204	370.909 	1703.31 
534	200   	1190.7  	268.01 	321.668 	1675.7  
535	200   	1199.04 	277.017	499.902 	1700.72 
536	200   	1190.04 	289.535	323.832 	1704.06 
537	200   	1199.68 	278.927	372.902 	1662.95 
538	200   	1136.2  	293.184	340.137 	1669.38 
539	200   	1158.93 	271.727	455.895 	1639.38 
540	200   	1182.04 	262.773	430.968 	1692.83 
